site,date,name,pick,position,type,url
We Talk Fantasy Sports,2018-01-31,Harrison Phillips,22,DT,Fan,NA
We Talk Fantasy Sports,2018-01-31,Carlton Davis,23,CB,Fan,NA
We Talk Fantasy Sports,2018-01-31,Sam Hubbard,24,DE,Fan,NA
We Talk Fantasy Sports,2018-01-31,Justin Reid,25,S,Fan,NA
We Talk Fantasy Sports,2018-01-31,Taven Bryan,26,DT,Fan,NA
We Talk Fantasy Sports,2018-01-31,Rashaan Evans,27,LB,Fan,NA
We Talk Fantasy Sports,2018-01-31,Malik Jefferson,28,LB,Fan,NA
We Talk Fantasy Sports,2018-01-31,Dallas Goedert,29,TE,Fan,NA
We Talk Fantasy Sports,2018-01-31,Billy Price,30,C,Fan,NA
We Talk Fantasy Sports,2018-01-31,Orlando Brown,31,OT,Fan,NA
We Talk Fantasy Sports,2018-01-31,Josh Jackson,32,CB,Fan,NA
Indiana Sports Coverage - Faunce,2018-02-04,Sam Darnold,1,QB,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Josh Rosen,2,QB,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Bradley Chubb,3,DE,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Saquon Barkley,4,RB,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Quenton Nelson,5,G,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Baker Mayfield,6,QB,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Marcus Davenport,7,DE,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Minkah Fitzpatrick,8,S,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Roquan Smith,9,LB,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Denzel Ward,10,CB,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Josh Allen (WYO),11,QB,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Connor Williams,12,OT,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Derwin James,13,S,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Josh Jackson,14,CB,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Lamar Jackson (LOU),15,QB,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Calvin Ridley,16,WR,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Tremaine Edmunds,17,LB,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Mike McGlinchey,18,OT,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Maurice Hurst,19,DT,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Sam Hubbard,20,DE,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,James Washington,21,WR,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Vita Vea,22,DT,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Billy Price,23,C,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Brian O'Neill,24,OT,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Harold Landry,25,LB,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Isaiah Wynn,26,OT,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Mark Andrews,27,TE,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Rashaan Evans,28,LB,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Mason Rudolph,29,QB,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Orlando Brown,30,OT,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Kolton Miller,31,OT,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
Indiana Sports Coverage - Faunce,2018-02-04,Ogbonnia Okoronkwo,32,LB,Fan,http://www.indianasportscoverage.com/indiana-sports-coverages-nfl-mock-draft-edition-2-0/
The Grueling Truth - Goodpaster,2018-02-04,Josh Allen (WYO),1,QB,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Saquon Barkley,2,RB,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Bradley Chubb,3,DE,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Minkah Fitzpatrick,4,S,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Josh Rosen,5,QB,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Baker Mayfield,6,QB,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Quenton Nelson,7,G,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Josh Jackson,8,CB,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Derwin James,9,S,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Roquan Smith,10,LB,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Tremaine Edmunds,11,LB,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Mike McGlinchey,12,OT,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Vita Vea,13,DT,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Denzel Ward,14,CB,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Sam Darnold,15,QB,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Calvin Ridley,16,WR,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Connor Williams,17,OT,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Orlando Brown,18,OT,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Marcus Davenport,19,DE,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Arden Key,20,DE,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Lamar Jackson (LOU),21,QB,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Courtland Sutton,22,WR,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Sam Hubbard,23,DE,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Da'Ron Payne,24,DT,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Justin Reid,25,S,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Donte Jackson,26,CB,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Ronnie Harrison,27,S,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Rashaan Evans,28,LB,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Taven Bryan,29,DT,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Isaiah Oliver,30,CB,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Kolton Miller,31,OT,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
The Grueling Truth - Goodpaster,2018-02-04,Mark Andrews,32,TE,Fan,https://thegruelingtruth.com/football/nfl-mock-draft-2-1-02-04-18/
247 Sports - Josh Edwards,2018-02-05,Sam Darnold,1,QB,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Josh Rosen,2,QB,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Bradley Chubb,3,DE,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Minkah Fitzpatrick,4,S,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Josh Allen (WYO),5,QB,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Baker Mayfield,6,QB,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Saquon Barkley,7,RB,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Calvin Ridley,8,WR,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Quenton Nelson,9,G,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Denzel Ward,10,CB,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Marcus Davenport,11,DE,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Connor Williams,12,OT,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Tremaine Edmunds,13,LB,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Roquan Smith,14,LB,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Orlando Brown,15,OT,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Courtland Sutton,16,WR,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Mike McGlinchey,17,OT,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Vita Vea,18,DT,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Maurice Hurst,19,DT,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Da'Ron Payne,20,DT,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Harrison Phillips,21,DT,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Josh Jackson,22,CB,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Mike Hughes,23,CB,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Ronnie Harrison,24,S,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Arden Key,25,DE,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Derwin James,26,S,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Donte Jackson,27,CB,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Rashaan Evans,28,LB,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Billy Price,29,C,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Will Hernandez,30,G,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Sam Hubbard,31,DE,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
247 Sports - Josh Edwards,2018-02-05,Brian O'Neill,32,OT,Media,https://247sports.com/nfl/cleveland-browns/Article/NFL-Mock-Draft-247Sports-30--114131212/
MockOut - McKeon,2018-02-05,Sam Darnold,1,QB,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Josh Rosen,2,QB,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Josh Allen (WYO),3,QB,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Saquon Barkley,4,RB,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Baker Mayfield,5,QB,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Lamar Jackson (LOU),6,QB,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Bradley Chubb,7,DE,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Connor Williams,8,OT,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Tremaine Edmunds,9,LB,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Minkah Fitzpatrick,10,S,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Quenton Nelson,11,G,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Rashaan Evans,12,LB,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Vita Vea,13,DT,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Mike McGlinchey,14,OT,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Marcus Davenport,15,DE,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Roquan Smith,16,LB,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,James Washington,17,WR,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Denzel Ward,18,CB,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Maurice Hurst,19,DT,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Josh Jackson,20,CB,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Sony Michel,21,RB,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Orlando Brown,22,OT,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Billy Price,23,C,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Harold Landry,24,LB,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Taven Bryan,25,DT,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Tim Settle,26,DT,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Malik Jefferson,27,LB,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Derwin James,28,S,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Isaiah Wynn,29,OT,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Will Hernandez,30,G,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Jaire Alexander,31,CB,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
MockOut - McKeon,2018-02-05,Arden Key,32,DE,Fan,https://www.mockout.com/2018/02/mockouts-2018-nfl-mock-draft-pre-combine-version-1/
NFL Draft Room,2018-02-05,Sam Darnold,1,QB,Fan,http://www.nfldraftroom.com/p/2018-nfl-mock-draft.html
NFL Draft Room,2018-02-05,Josh Rosen,2,QB,Fan,http://www.nfldraftroom.com/p/2018-nfl-mock-draft.html
NFL Draft Room,2018-02-05,Saquon Barkley,3,RB,Fan,http://www.nfldraftroom.com/p/2018-nfl-mock-draft.html
NFL Draft Room,2018-02-05,Minkah Fitzpatrick,4,S,Fan,http://www.nfldraftroom.com/p/2018-nfl-mock-draft.html
NFL Draft Room,2018-02-05,Baker Mayfield,5,QB,Fan,http://www.nfldraftroom.com/p/2018-nfl-mock-draft.html
NFL Draft Room,2018-02-05,Bradley Chubb,6,DE,Fan,http://www.nfldraftroom.com/p/2018-nfl-mock-draft.html
NFL Draft Room,2018-02-05,Roquan Smith,7,LB,Fan,http://www.nfldraftroom.com/p/2018-nfl-mock-draft.html
